Date,Close,Date,Close,Date,Close
10/24/2018 16:00,291.4,10/24/2018 16:00,1664.2,10/24/2018 16:00,139.61
10/25/2018 16:00,297.59,10/25/2018 16:00,1782.17,10/25/2018 16:00,144.6
10/26/2018 16:00,295.37,10/26/2018 16:00,1642.81,10/26/2018 16:00,142.87
10/29/2018 16:00,287.34,10/29/2018 16:00,1538.88,10/29/2018 16:00,133.38
10/30/2018 16:00,310.41,10/30/2018 16:00,1530.42,10/30/2018 16:00,136.33
10/31/2018 16:00,324.5,10/31/2018 16:00,1598.01,10/31/2018 16:00,142.28
11/1/2018 16:00,341.65,11/1/2018 16:00,1665.53,11/1/2018 16:00,151.25
11/2/2018 16:00,354.39,11/2/2018 16:00,1665.53,11/2/2018 16:00,147.59
11/5/2018 16:00,357.62,11/5/2018 16:00,1627.8,11/5/2018 16:00,144.64
11/6/2018 16:00,336.19,11/6/2018 16:00,1642.81,11/6/2018 16:00,147.44
11/7/2018 16:00,349.56,11/7/2018 16:00,1755.49,11/7/2018 16:00,152.5
11/8/2018 16:00,331.47,11/8/2018 16:00,1754.91,11/8/2018 16:00,148.99
11/9/2018 16:00,325.69,11/9/2018 16:00,1712.43,11/9/2018 16:00,144.85
11/12/2018 16:00,322,11/12/2018 16:00,1636.85,11/12/2018 16:00,142.82
11/13/2018 16:00,327.94,11/13/2018 16:00,1631.17,11/13/2018 16:00,146.98
11/14/2018 16:00,336.86,11/14/2018 16:00,1599.01,11/14/2018 16:00,150.44
11/15/2018 16:00,340.77,11/15/2018 16:00,1619.44,11/15/2018 16:00,156.22
11/16/2018 16:00,344.61,11/16/2018 16:00,1593.41,11/16/2018 16:00,154.1
11/19/2018 16:00,335.39,11/19/2018 16:00,1512.29,11/19/2018 16:00,149.53
11/20/2018 16:00,313.79,11/20/2018 16:00,1495.46,11/20/2018 16:00,145.98
11/21/2018 16:00,319,11/21/2018 16:00,1516.73,11/21/2018 16:00,149.41
11/23/2018 13:00,309.82,11/23/2018 13:00,1502.06,11/23/2018 13:00,150.33
11/26/2018 16:00,322.18,11/26/2018 16:00,1581.33,11/26/2018 16:00,156.01
11/27/2018 16:00,331.72,11/27/2018 16:00,1581.42,11/27/2018 16:00,156.46
11/28/2018 16:00,345.78,11/28/2018 16:00,1677.75,11/28/2018 16:00,159.34
11/29/2018 16:00,357.99,11/29/2018 16:00,1673.57,11/29/2018 16:00,156.28
11/30/2018 16:00,351.97,11/30/2018 16:00,1690.17,11/30/2018 16:00,160.86
12/3/2018 16:00,369.51,12/3/2018 16:00,1772.36,12/3/2018 16:00,163.74
12/4/2018 16:00,354.85,12/4/2018 16:00,1668.4,12/4/2018 16:00,158.34
12/6/2018 16:00,350.56,12/6/2018 16:00,1699.19,12/6/2018 16:00,155.83
12/7/2018 16:00,346.56,12/7/2018 16:00,1629.13,12/7/2018 16:00,153.06
12/10/2018 16:00,353.52,12/10/2018 16:00,1641.03,12/10/2018 16:00,151.43
12/11/2018 16:00,355.24,12/11/2018 16:00,1643.24,12/11/2018 16:00,151.83
12/12/2018 16:00,361.36,12/12/2018 16:00,1663.54,12/12/2018 16:00,151.5
12/13/2018 16:00,333.51,12/13/2018 16:00,1658.38,12/13/2018 16:00,151.48
12/14/2018 16:00,326.52,12/14/2018 16:00,1591.91,12/14/2018 16:00,149
12/17/2018 16:00,310.49,12/17/2018 16:00,1520.91,12/17/2018 16:00,143.98
12/18/2018 16:00,310.83,12/18/2018 16:00,1551.48,12/18/2018 16:00,140.82
12/19/2018 16:00,312.39,12/19/2018 16:00,1495.08,12/19/2018 16:00,137.14
12/20/2018 16:00,306.4,12/20/2018 16:00,1460.83,12/20/2018 16:00,135.11
12/21/2018 16:00,286.56,12/21/2018 16:00,1377.45,12/21/2018 16:00,132
12/24/2018 13:00,257.52,12/24/2018 13:00,1343.96,12/24/2018 13:00,131.89
12/26/2018 16:00,281.81,12/26/2018 16:00,1470.9,12/26/2018 16:00,138
12/27/2018 16:00,289.1,12/27/2018 16:00,1461.64,12/27/2018 16:00,138.45
12/28/2018 16:00,292.09,12/28/2018 16:00,1478.02,12/28/2018 16:00,139.09
12/31/2018 16:00,292.85,12/31/2018 16:00,1501.97,12/31/2018 16:00,137.07
1/2/2019 16:00,298.01,1/2/2019 16:00,1539.13,1/2/2019 16:00,136.7
1/3/2019 16:00,296.59,1/3/2019 16:00,1500.28,1/3/2019 16:00,130.6
1/4/2019 16:00,315.33,1/4/2019 16:00,1575.39,1/4/2019 16:00,139.75
1/7/2019 16:00,328.94,1/7/2019 16:00,1629.51,1/7/2019 16:00,143.1
1/8/2019 16:00,328.49,1/8/2019 16:00,1656.58,1/8/2019 16:00,146.79
1/9/2019 16:00,339.96,1/9/2019 16:00,1659.42,1/9/2019 16:00,151.92
1/10/2019 16:00,339.59,1/10/2019 16:00,1656.22,1/10/2019 16:00,151.69
1/11/2019 16:00,344.95,1/11/2019 16:00,1640.56,1/11/2019 16:00,151.32
1/14/2019 16:00,339.77,1/14/2019 16:00,1617.21,1/14/2019 16:00,149.27
1/15/2019 16:00,350.1,1/15/2019 16:00,1674.56,1/15/2019 16:00,150.88
1/16/2019 16:00,344.92,1/16/2019 16:00,1683.78,1/16/2019 16:00,154.84
1/17/2019 16:00,342.23,1/17/2019 16:00,1693.22,1/17/2019 16:00,155.97
1/18/2019 16:00,350.66,1/18/2019 16:00,1696.2,1/18/2019 16:00,157.02
1/22/2019 16:00,330.86,1/22/2019 16:00,1632.17,1/22/2019 16:00,152.15
1/23/2019 16:00,328.88,1/23/2019 16:00,1640.02,1/23/2019 16:00,152.03
1/24/2019 16:00,339.15,1/24/2019 16:00,1654.93,1/24/2019 16:00,155.86
1/25/2019 16:00,342.88,1/25/2019 16:00,1670.57,1/25/2019 16:00,159.21
1/28/2019 16:00,355,1/28/2019 16:00,1637.89,1/28/2019 16:00,158.92
1/29/2019 16:00,351.23,1/29/2019 16:00,1593.88,1/29/2019 16:00,156.88
1/30/2019 16:00,362.02,1/30/2019 16:00,1670.43,1/30/2019 16:00,166.82
1/31/2019 16:00,364,1/31/2019 16:00,1718.73,1/31/2019 16:00,168.49
2/1/2019 16:00,364.66,2/1/2019 16:00,1626.23,2/1/2019 16:00,167.97
2/4/2019 16:00,368.08,2/4/2019 16:00,1633.31,2/4/2019 16:00,166.7
2/5/2019 16:00,363.25,2/5/2019 16:00,1658.81,2/5/2019 16:00,171.83
2/6/2019 16:00,358.92,2/6/2019 16:00,1640.26,2/6/2019 16:00,171.52
2/7/2019 16:00,358.2,2/7/2019 16:00,1614.37,2/7/2019 16:00,166.96
2/8/2019 16:00,347.82,2/8/2019 16:00,1588.22,2/8/2019 16:00,167.36
2/11/2019 16:00,350.83,2/11/2019 16:00,1591,2/11/2019 16:00,167.45
2/12/2019 16:00,364,2/12/2019 16:00,1638.01,2/12/2019 16:00,168.71
2/13/2019 16:00,360.57,2/13/2019 16:00,1640,2/13/2019 16:00,169.4
2/14/2019 16:00,359.84,2/14/2019 16:00,1622.65,2/14/2019 16:00,168.38
2/15/2019 16:00,363.1,2/15/2019 16:00,1607.95,2/15/2019 16:00,166.15
2/19/2019 16:00,367.21,2/19/2019 16:00,1627.58,2/19/2019 16:00,170.18
2/20/2019 16:00,368.34,2/20/2019 16:00,1622.1,2/20/2019 16:00,170.71
2/21/2019 16:00,364.98,2/21/2019 16:00,1619.44,2/21/2019 16:00,171.66
2/22/2019 16:00,374.06,2/22/2019 16:00,1631.56,2/22/2019 16:00,176.92
2/25/2019 16:00,375.09,2/25/2019 16:00,1633,2/25/2019 16:00,183.25
2/26/2019 16:00,369.49,2/26/2019 16:00,1636.4,2/26/2019 16:00,183.54
2/27/2019 16:00,446.68,2/27/2019 16:00,1641.09,2/27/2019 16:00,184.58
2/28/2019 16:00,458.79,2/28/2019 16:00,1639.83,2/28/2019 16:00,183.03
3/1/2019 16:00,451.64,3/1/2019 16:00,1671.73,3/1/2019 16:00,183.88
3/4/2019 16:00,463.8,3/4/2019 16:00,1696.17,3/4/2019 16:00,187.25
3/5/2019 16:00,467.77,3/5/2019 16:00,1692.43,3/5/2019 16:00,185
3/6/2019 16:00,461.53,3/6/2019 16:00,1668.95,3/6/2019 16:00,184.17
3/7/2019 16:00,451.15,3/7/2019 16:00,1625.95,3/7/2019 16:00,177.32
3/8/2019 16:00,449.59,3/8/2019 16:00,1620.8,3/8/2019 16:00,175.03
3/11/2019 16:00,481.11,3/11/2019 16:00,1670.62,3/11/2019 16:00,180.41
3/12/2019 16:00,483.48,3/12/2019 16:00,1673.1,3/12/2019 16:00,180.63
3/13/2019 16:00,507.93,3/13/2019 16:00,1690.81,3/13/2019 16:00,180.7
3/14/2019 16:00,493.79,3/14/2019 16:00,1686.22,3/14/2019 16:00,180.36
3/15/2019 16:00,488.73,3/15/2019 16:00,1712.36,3/15/2019 16:00,180.97
3/18/2019 16:00,484.97,3/18/2019 16:00,1742.15,3/18/2019 16:00,181.83
3/19/2019 16:00,482.36,3/19/2019 16:00,1761.85,3/19/2019 16:00,182.14
3/20/2019 16:00,497.95,3/20/2019 16:00,1797.27,3/20/2019 16:00,181.28
3/21/2019 16:00,504.48,3/21/2019 16:00,1819.26,3/21/2019 16:00,181.5
3/22/2019 16:00,497.37,3/22/2019 16:00,1764.77,3/22/2019 16:00,176.26
3/25/2019 16:00,491.3,3/25/2019 16:00,1774.26,3/25/2019 16:00,178.77
3/26/2019 16:00,493.9,3/26/2019 16:00,1783.76,3/26/2019 16:00,178.08
3/27/2019 16:00,484.94,3/27/2019 16:00,1765.7,3/27/2019 16:00,177.03
3/28/2019 16:00,497.15,3/28/2019 16:00,1773.42,3/28/2019 16:00,177.73
3/29/2019 16:00,507.73,3/29/2019 16:00,1780.75,3/29/2019 16:00,182.45
4/1/2019 16:00,518.11,4/1/2019 16:00,1814.19,4/1/2019 16:00,180.89
4/2/2019 16:00,509.99,4/2/2019 16:00,1813.98,4/2/2019 16:00,181.74
4/3/2019 16:00,508.58,4/3/2019 16:00,1820.7,4/3/2019 16:00,178.32
4/4/2019 16:00,501.48,4/4/2019 16:00,1818.86,4/4/2019 16:00,181.07
4/5/2019 16:00,502.85,4/5/2019 16:00,1837.28,4/5/2019 16:00,185.35
4/8/2019 16:00,506.5,4/8/2019 16:00,1849.86,4/8/2019 16:00,186.5
4/9/2019 16:00,505.18,4/9/2019 16:00,1835.84,4/9/2019 16:00,187.19
4/10/2019 16:00,514.34,4/10/2019 16:00,1847.33,4/10/2019 16:00,186.19
4/11/2019 16:00,503.73,4/11/2019 16:00,1844.07,4/11/2019 16:00,184.98
4/12/2019 16:00,504.52,4/12/2019 16:00,1843.06,4/12/2019 16:00,188.91
4/15/2019 16:00,513.68,4/15/2019 16:00,1844.87,4/15/2019 16:00,183.07
4/16/2019 16:00,501.96,4/16/2019 16:00,1863.04,4/16/2019 16:00,185.78
4/17/2019 16:00,498.38,4/17/2019 16:00,1864.82,4/17/2019 16:00,187.55
4/18/2019 16:00,492,4/18/2019 16:00,1861.69,4/18/2019 16:00,186.94
4/22/2019 16:00,490.77,4/22/2019 16:00,1887.31,4/22/2019 16:00,185.38
4/23/2019 16:00,500,4/23/2019 16:00,1923.77,4/23/2019 16:00,187.29
4/24/2019 16:00,486.01,4/24/2019 16:00,1901.75,4/24/2019 16:00,185.67
4/25/2019 16:00,487.57,4/25/2019 16:00,1902.25,4/25/2019 16:00,187.88
4/26/2019 16:00,489.52,4/26/2019 16:00,1950.63,4/26/2019 16:00,187.09
4/29/2019 16:00,494.16,4/29/2019 16:00,1938.43,4/29/2019 16:00,186.94
4/30/2019 16:00,484.14,4/30/2019 16:00,1926.52,4/30/2019 16:00,185.57
5/1/2019 16:00,484.73,5/1/2019 16:00,1911.52,5/1/2019 16:00,189.31
5/2/2019 16:00,482.35,5/2/2019 16:00,1900.82,5/2/2019 16:00,190.39
5/3/2019 16:00,578.94,5/3/2019 16:00,1962.46,5/3/2019 16:00,195.21
5/6/2019 16:00,567.69,5/6/2019 16:00,1950.55,5/6/2019 16:00,188.24
5/7/2019 16:00,539.41,5/7/2019 16:00,1921,5/7/2019 16:00,181.43
5/8/2019 16:00,536.06,5/8/2019 16:00,1917.77,5/8/2019 16:00,179.59
5/9/2019 16:00,542.64,5/9/2019 16:00,1899.87,5/9/2019 16:00,179.04
5/10/2019 16:00,557.84,5/10/2019 16:00,1889.98,5/10/2019 16:00,178
5/13/2019 16:00,543.03,5/13/2019 16:00,1822.68,5/13/2019 16:00,170.01
5/14/2019 16:00,562.69,5/14/2019 16:00,1840.12,5/14/2019 16:00,174.84
5/15/2019 16:00,572.93,5/15/2019 16:00,1871.15,5/15/2019 16:00,177.6
5/16/2019 16:00,595.73,5/16/2019 16:00,1907.57,5/16/2019 16:00,175.57
5/17/2019 16:00,574.57,5/17/2019 16:00,1869,5/17/2019 16:00,169.57
5/20/2019 16:00,574.09,5/20/2019 16:00,1858.97,5/20/2019 16:00,160.65
5/21/2019 16:00,572.95,5/21/2019 16:00,1857.52,5/21/2019 16:00,163.43
5/22/2019 16:00,569.49,5/22/2019 16:00,1859.68,5/22/2019 16:00,158.83
5/23/2019 16:00,580.67,5/23/2019 16:00,1815.48,5/23/2019 16:00,156
5/24/2019 16:00,592.55,5/24/2019 16:00,1823.28,5/24/2019 16:00,155
5/28/2019 16:00,600.58,5/28/2019 16:00,1836.43,5/28/2019 16:00,154.81
5/29/2019 16:00,573.61,5/29/2019 16:00,1819.19,5/29/2019 16:00,152.48
5/30/2019 16:00,578.29,5/30/2019 16:00,1816.32,5/30/2019 16:00,151.07
5/31/2019 16:00,570.52,5/31/2019 16:00,1775.07,5/31/2019 16:00,149.26
6/3/2019 16:00,568.77,6/3/2019 16:00,1692.69,6/3/2019 16:00,149.91
6/4/2019 16:00,551.71,6/4/2019 16:00,1729.56,6/4/2019 16:00,154.15
6/5/2019 16:00,569.15,6/5/2019 16:00,1738.5,6/5/2019 16:00,151.65
6/6/2019 16:00,581.69,6/6/2019 16:00,1754.36,6/6/2019 16:00,151.5
6/7/2019 16:00,604.49,6/7/2019 16:00,1804.03,6/7/2019 16:00,154.23
6/10/2019 16:00,616.46,6/10/2019 16:00,1860.63,6/10/2019 16:00,159.85
6/11/2019 16:00,613.3,6/11/2019 16:00,1863.7,6/11/2019 16:00,162.65
6/12/2019 16:00,623.41,6/12/2019 16:00,1855.32,6/12/2019 16:00,160.04
6/13/2019 16:00,635.59,6/13/2019 16:00,1870.3,6/13/2019 16:00,160.33
6/14/2019 16:00,616,6/14/2019 16:00,1869.67,6/14/2019 16:00,158.1
6/17/2019 16:00,618.85,6/17/2019 16:00,1886.03,6/17/2019 16:00,159.91
6/18/2019 16:00,622.75,6/18/2019 16:00,1901.37,6/18/2019 16:00,165.51
6/19/2019 16:00,641.39,6/19/2019 16:00,1908.79,6/19/2019 16:00,165.46
6/20/2019 16:00,636.44,6/20/2019 16:00,1918.19,6/20/2019 16:00,168.25
6/21/2019 16:00,630.65,6/21/2019 16:00,1911.3,6/21/2019 16:00,167.55
6/24/2019 16:00,621.8,6/24/2019 16:00,1913.9,6/24/2019 16:00,168.1
6/25/2019 16:00,614.54,6/25/2019 16:00,1878.27,6/25/2019 16:00,165.8
6/26/2019 16:00,609.22,6/26/2019 16:00,1897.83,6/26/2019 16:00,168.99
6/27/2019 16:00,610.67,6/27/2019 16:00,1904.28,6/27/2019 16:00,170.9
6/28/2019 16:00,611.77,6/28/2019 16:00,1893.63,6/28/2019 16:00,169.45
7/1/2019 16:00,619.31,7/1/2019 16:00,1922.19,7/1/2019 16:00,175.05
7/2/2019 16:00,626.98,7/2/2019 16:00,1934.31,7/2/2019 16:00,175.45
7/3/2019 13:00,633.52,7/3/2019 13:00,1939,7/3/2019 13:00,174.67
7/5/2019 16:00,638.18,7/5/2019 16:00,1942.91,7/5/2019 16:00,173.3
7/8/2019 16:00,629.97,7/8/2019 16:00,1952.32,7/8/2019 16:00,168.45
7/9/2019 16:00,640.56,7/9/2019 16:00,1988.3,7/9/2019 16:00,168.8
7/10/2019 16:00,633.33,7/10/2019 16:00,2017.41,7/10/2019 16:00,166.93
7/11/2019 16:00,634.29,7/11/2019 16:00,2001.07,7/11/2019 16:00,166.55
7/12/2019 16:00,644.79,7/12/2019 16:00,2011,7/12/2019 16:00,169.07
7/15/2019 16:00,645.11,7/15/2019 16:00,2020.99,7/15/2019 16:00,173.5
7/16/2019 16:00,633.95,7/16/2019 16:00,2009.9,7/16/2019 16:00,174.19
7/17/2019 16:00,631.73,7/17/2019 16:00,1992.03,7/17/2019 16:00,174.82
7/18/2019 16:00,648.67,7/18/2019 16:00,1977.9,7/18/2019 16:00,172.8
7/19/2019 16:00,626.7,7/19/2019 16:00,1964.52,7/19/2019 16:00,172.99
7/22/2019 16:00,636.51,7/22/2019 16:00,1985.63,7/22/2019 16:00,174
7/23/2019 16:00,634.83,7/23/2019 16:00,1994.49,7/23/2019 16:00,178.09
7/24/2019 16:00,660,7/24/2019 16:00,2000.81,7/24/2019 16:00,178.67
7/25/2019 16:00,652.5,7/25/2019 16:00,1973.82,7/25/2019 16:00,177.29
7/26/2019 16:00,654.71,7/26/2019 16:00,1943.05,7/26/2019 16:00,178.74
7/29/2019 16:00,653.39,7/29/2019 16:00,1912.45,7/29/2019 16:00,177.02
7/30/2019 16:00,633.78,7/30/2019 16:00,1898.53,7/30/2019 16:00,174.1
7/31/2019 16:00,621.42,7/31/2019 16:00,1866.78,7/31/2019 16:00,173.11
8/1/2019 16:00,626.45,8/1/2019 16:00,1855.32,8/1/2019 16:00,165.65
8/2/2019 16:00,614.71,8/2/2019 16:00,1823.24,8/2/2019 16:00,161
8/5/2019 16:00,574.25,8/5/2019 16:00,1765.13,8/5/2019 16:00,153.67
8/6/2019 16:00,601.04,8/6/2019 16:00,1787.83,8/6/2019 16:00,157.43
8/7/2019 16:00,613.54,8/7/2019 16:00,1793.4,8/7/2019 16:00,159.17
8/8/2019 16:00,688.1,8/8/2019 16:00,1832.89,8/8/2019 16:00,162.22
8/9/2019 16:00,690.1,8/9/2019 16:00,1807.58,8/9/2019 16:00,159.12
8/12/2019 16:00,623.65,8/12/2019 16:00,1784.92,8/12/2019 16:00,159.31
8/13/2019 16:00,637.57,8/13/2019 16:00,1824.34,8/13/2019 16:00,164.03
8/14/2019 16:00,620,8/14/2019 16:00,1762.96,8/14/2019 16:00,162.06
8/15/2019 16:00,613.25,8/15/2019 16:00,1776.12,8/15/2019 16:00,166.97
8/16/2019 16:00,624.53,8/16/2019 16:00,1792.57,8/16/2019 16:00,174.6
8/19/2019 16:00,603.35,8/19/2019 16:00,1816.12,8/19/2019 16:00,178.28
8/20/2019 16:00,612.3,8/20/2019 16:00,1801.38,8/20/2019 16:00,177.21
8/21/2019 16:00,629.83,8/21/2019 16:00,1823.54,8/21/2019 16:00,175.24
8/22/2019 16:00,619.4,8/22/2019 16:00,1805.6,8/22/2019 16:00,171.91
8/23/2019 16:00,598.18,8/23/2019 16:00,1749.62,8/23/2019 16:00,164.54
8/26/2019 16:00,602.62,8/26/2019 16:00,1768.87,8/26/2019 16:00,165.9
8/27/2019 16:00,594.13,8/27/2019 16:00,1761.83,8/27/2019 16:00,166.2
8/28/2019 16:00,588.15,8/28/2019 16:00,1764.25,8/28/2019 16:00,167.48
8/29/2019 16:00,593.49,8/29/2019 16:00,1786.4,8/29/2019 16:00,172.81
8/30/2019 16:00,594.6,8/30/2019 16:00,1776.29,8/30/2019 16:00,175.03
9/3/2019 16:00,581,9/3/2019 16:00,1789.84,9/3/2019 16:00,172.41
9/4/2019 16:00,590,9/4/2019 16:00,1800.62,9/4/2019 16:00,174.33
9/5/2019 16:00,605.69,9/5/2019 16:00,1840.72,9/5/2019 16:00,178.94
9/6/2019 16:00,597.79,9/6/2019 16:00,1833.51,9/6/2019 16:00,176.69
9/9/2019 16:00,571.13,9/9/2019 16:00,1831.35,9/9/2019 16:00,177.78
9/10/2019 16:00,549.17,9/10/2019 16:00,1820.55,9/10/2019 16:00,174.99
9/11/2019 16:00,560.88,9/11/2019 16:00,1822.99,9/11/2019 16:00,176.09
9/12/2019 16:00,571.73,9/12/2019 16:00,1843.55,9/12/2019 16:00,178.24
9/13/2019 16:00,566.83,9/13/2019 16:00,1839.34,9/13/2019 16:00,179.17
9/16/2019 16:00,554.05,9/16/2019 16:00,1807.84,9/16/2019 16:00,177.07
9/17/2019 16:00,549.98,9/17/2019 16:00,1822.55,9/17/2019 16:00,179
9/18/2019 16:00,542.52,9/18/2019 16:00,1817.46,9/18/2019 16:00,180
9/19/2019 16:00,549.31,9/19/2019 16:00,1821.5,9/19/2019 16:00,180.46
9/20/2019 16:00,547.97,9/20/2019 16:00,1794.16,9/20/2019 16:00,182.51
9/23/2019 16:00,540.09,9/23/2019 16:00,1785.3,9/23/2019 16:00,176.98
9/24/2019 16:00,537.29,9/24/2019 16:00,1741.61,9/24/2019 16:00,171.55
9/25/2019 16:00,551.87,9/25/2019 16:00,1768.33,9/25/2019 16:00,176.66
9/26/2019 16:00,549.86,9/26/2019 16:00,1739.84,9/26/2019 16:00,175
9/27/2019 16:00,541.52,9/27/2019 16:00,1725.45,9/27/2019 16:00,165.98
9/30/2019 16:00,551.23,9/30/2019 16:00,1735.91,9/30/2019 16:00,167.23
10/1/2019 16:00,550.43,10/1/2019 16:00,1735.65,10/1/2019 16:00,165.15
10/2/2019 16:00,544.09,10/2/2019 16:00,1713.23,10/2/2019 16:00,165.77
10/3/2019 16:00,558.19,10/3/2019 16:00,1724.42,10/3/2019 16:00,169.48
10/4/2019 16:00,559.22,10/4/2019 16:00,1739.65,10/4/2019 16:00,170.34
10/7/2019 16:00,548.87,10/7/2019 16:00,1732.66,10/7/2019 16:00,168.32
10/8/2019 16:00,525.63,10/8/2019 16:00,1705.51,10/8/2019 16:00,161.93
10/9/2019 16:00,532.03,10/9/2019 16:00,1721.99,10/9/2019 16:00,165.19
10/10/2019 16:00,542.41,10/10/2019 16:00,1720.26,10/10/2019 16:00,166.07
10/11/2019 16:00,554.21,10/11/2019 16:00,1731.92,10/11/2019 16:00,172.94
10/14/2019 16:00,555.58,10/14/2019 16:00,1736.43,10/14/2019 16:00,171.16
10/15/2019 16:00,566.55,10/15/2019 16:00,1767.38,10/15/2019 16:00,175.29
10/16/2019 16:00,548.98,10/16/2019 16:00,1777.43,10/16/2019 16:00,177.12
10/17/2019 16:00,549.25,10/17/2019 16:00,1787.48,10/17/2019 16:00,176.85
10/18/2019 16:00,536.27,10/18/2019 16:00,1757.51,10/18/2019 16:00,169.13
10/21/2019 16:00,545.38,10/21/2019 16:00,1785.66,10/21/2019 16:00,173.52
10/22/2019 16:00,536.89,10/22/2019 16:00,1765.73,10/22/2019 16:00,169.89
10/23/2019 16:00,541.41,10/23/2019 16:00,1762.17,10/23/2019 16:00,169.92
10/24/2019 16:00,551.62,10/24/2019 16:00,1780.78,10/24/2019 16:00,172.55
10/25/2019 16:00,549.81,10/25/2019 16:00,1761.33,10/25/2019 16:00,174.31
10/28/2019 16:00,540.03,10/28/2019 16:00,1777.08,10/28/2019 16:00,178.68
10/29/2019 16:00,542.01,10/29/2019 16:00,1762.71,10/29/2019 16:00,176.89
10/30/2019 16:00,551.05,10/30/2019 16:00,1779.99,10/30/2019 16:00,177.53
10/31/2019 16:00,521.52,10/31/2019 16:00,1776.66,10/31/2019 16:00,176.67
11/1/2019 16:00,490,11/1/2019 16:00,1791.44,11/1/2019 16:00,176.46
11/4/2019 16:00,485.79,11/4/2019 16:00,1804.66,11/4/2019 16:00,179.69
11/5/2019 16:00,485.06,11/5/2019 16:00,1801.71,11/5/2019 16:00,182
11/6/2019 16:00,482.95,11/6/2019 16:00,1795.77,11/6/2019 16:00,184.16
11/7/2019 16:00,482.95,11/7/2019 16:00,1788.2,11/7/2019 16:00,184.16
11/8/2019 16:00,494.42,11/8/2019 16:00,1785.88,11/8/2019 16:00,187.16
11/11/2019 16:00,497.62,11/11/2019 16:00,1771.65,11/11/2019 16:00,186.71
11/12/2019 16:00,499.5,11/12/2019 16:00,1778,11/12/2019 16:00,186.97
11/13/2019 16:00,513.73,11/13/2019 16:00,1753.11,11/13/2019 16:00,182.48
11/14/2019 16:00,536.54,11/14/2019 16:00,1754.6,11/14/2019 16:00,182.8
11/15/2019 16:00,550.1,11/15/2019 16:00,1739.49,11/15/2019 16:00,185.49
11/18/2019 16:00,533.01,11/18/2019 16:00,1752.53,11/18/2019 16:00,184.61
11/19/2019 16:00,536.33,11/19/2019 16:00,1752.79,11/19/2019 16:00,185.25
11/20/2019 16:00,547.85,11/20/2019 16:00,1745.53,11/20/2019 16:00,182.35
11/21/2019 16:00,562,11/21/2019 16:00,1734.71,11/21/2019 16:00,184.86
11/22/2019 16:00,565.5,11/22/2019 16:00,1745.72,11/22/2019 16:00,186.78
11/25/2019 16:00,585,11/25/2019 16:00,1773.84,11/25/2019 16:00,190.45
11/26/2019 16:00,583.15,11/26/2019 16:00,1796.94,11/26/2019 16:00,194.7
11/27/2019 16:00,589.4,11/27/2019 16:00,1818.51,11/27/2019 16:00,200.82
11/29/2019 13:00,580.58,11/29/2019 13:00,1800.8,11/29/2019 13:00,200
12/2/2019 16:00,580,12/2/2019 16:00,1781.6,12/2/2019 16:00,196.31
12/3/2019 16:00,575.24,12/3/2019 16:00,1769.96,12/3/2019 16:00,194.9
12/4/2019 16:00,575.24,12/4/2019 16:00,1760.69,12/4/2019 16:00,193.74
12/5/2019 16:00,578.52,12/5/2019 16:00,1740.48,12/5/2019 16:00,200
12/6/2019 16:00,583,12/6/2019 16:00,1751.6,12/6/2019 16:00,201.89
12/9/2019 16:00,584.56,12/9/2019 16:00,1749.51,12/9/2019 16:00,198.74
12/10/2019 16:00,586.69,12/10/2019 16:00,1739.21,12/10/2019 16:00,200.45
12/11/2019 16:00,580.31,12/11/2019 16:00,1748.72,12/11/2019 16:00,204.64
12/12/2019 16:00,579.98,12/12/2019 16:00,1760.33,12/12/2019 16:00,204.5
12/13/2019 16:00,567.67,12/13/2019 16:00,1760.94,12/13/2019 16:00,204.91
12/16/2019 16:00,582.18,12/16/2019 16:00,1769.21,12/16/2019 16:00,206.97
12/17/2019 16:00,585.84,12/17/2019 16:00,1790.66,12/17/2019 16:00,208.18
12/18/2019 16:00,582,12/18/2019 16:00,1784.03,12/18/2019 16:00,210
12/19/2019 16:00,582.55,12/19/2019 16:00,1792.28,12/19/2019 16:00,210.13
12/20/2019 16:00,592.54,12/20/2019 16:00,1786.5,12/20/2019 16:00,212.25
12/23/2019 16:00,594.15,12/23/2019 16:00,1793,12/23/2019 16:00,214.83
12/24/2019 13:00,594.53,12/24/2019 13:00,1789.21,12/24/2019 13:00,214.26
12/26/2019 16:00,597.24,12/26/2019 16:00,1868.77,12/26/2019 16:00,216.38
12/27/2019 16:00,599.24,12/27/2019 16:00,1869.8,12/27/2019 16:00,215.47
12/30/2019 16:00,583.85,12/30/2019 16:00,1846.89,12/30/2019 16:00,212.91
12/31/2019 16:00,571.94,12/31/2019 16:00,1847.84,12/31/2019 16:00,212.1
1/2/2020 16:00,610.19,1/2/2020 16:00,1898.01,1/2/2020 16:00,219.77
1/3/2020 16:00,607.8,1/3/2020 16:00,1874.97,1/3/2020 16:00,217
1/6/2020 16:00,606.55,1/6/2020 16:00,1902.88,1/6/2020 16:00,216.64
1/7/2020 16:00,625,1/7/2020 16:00,1906.86,1/7/2020 16:00,217.63
1/8/2020 16:00,633.44,1/8/2020 16:00,1891.97,1/8/2020 16:00,218
1/9/2020 16:00,646.43,1/9/2020 16:00,1901.05,1/9/2020 16:00,221.78
1/10/2020 16:00,669.48,1/10/2020 16:00,1883.16,1/10/2020 16:00,223.83
